chieuDai,chieuNgang,dienTich,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,TinhTrangNoiThat,QuanHuyen
,,48.0,4166.666666666667,2,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
13.0,5.0,63.0,3042.5,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
17.0,3.6,59.0,2860.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
65.0,3.5,20.0,5000.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
11.0,4.0,44.0,4147.916666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
14.0,5.0,95.0,9430.0,3,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận phú nhuận
,,108.0,3395.0,2,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 12
8.0,5.0,40.0,7500.0,5,5.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 10
12.0,,50.0,5500.0,4,,,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
13.0,4.0,52.0,3886.25,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
10.0,4.0,40.0,3020.8333333333335,3,3.0,3.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,hoàn thiện cơ bản,quận 12
9.0,4.0,35.6,5383.75,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 8
10.0,3.0,30.0,2708.3333333333335,4,,3.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,huyện nhà bè
,4.0,64.0,2148.3333333333335,2,2.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
16.0,4.0,64.0,3906.25,4,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
20.0,5.0,100.0,7083.333333333333,5,5.0,6.0,nhà phố liền kề,đã có sổ,,quận gò vấp
8.0,4.0,32.0,2539.1666666666665,2,2.0,2.0,"nhà mặt phố, mặt tiền",sổ chung / công chứng vi bằng,nội thất đầy đủ,quận 12
10.0,2.0,20.0,8958.333333333334,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận 4
15.0,6.0,90.0,12037.083333333334,7,7.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 4
13.0,4.6,60.0,4097.083333333333,4,4.0,4.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận tân bình
16.0,4.0,65.0,3205.0,3,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận bình tân
16.0,4.0,65.0,5833.333333333333,3,2.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
26.0,4.5,117.0,1780.8333333333333,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
,,36.0,4513.75,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
9.0,3.0,27.0,8333.333333333334,2,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 3
10.0,3.3,33.0,4103.333333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
27.5,4.0,110.0,2647.9166666666665,4,2.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận bình tân
8.0,5.0,40.0,7500.0,5,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 10
22.0,4.0,89.0,12640.416666666666,8,7.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 4
14.0,6.0,85.0,1715.8333333333333,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
6.5,4.0,26.1,4948.75,2,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
11.0,4.0,44.0,2698.75,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 12
13.0,4.0,55.0,4772.916666666667,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
7.0,4.0,27.0,2392.0833333333335,2,,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,quận 12
18.0,4.0,72.0,4224.583333333333,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
22.0,4.2,98.0,3655.8333333333335,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 11
35.0,5.0,167.5,2935.4166666666665,1,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 12
,,53.1,4707.916666666667,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 10
15.0,7.0,105.0,3412.5,3,,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
19.0,4.0,65.0,16666.666666666668,6,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 1
12.0,5.0,60.0,3784.5833333333335,4,,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 7
22.0,4.0,88.0,12310.416666666666,7,7.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 4
4.4,2.4,11.0,7197.083333333333,2,2.0,,"nhà ngõ, hẻm",đã có sổ,,quận 5
10.5,4.0,43.0,3633.75,2,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,,quận 7
12.0,4.0,48.0,4904.583333333333,3,,,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
9.0,4.0,36.0,4166.666666666667,2,,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 7
12.0,4.0,48.0,3602.5,3,4.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
14.0,4.0,56.0,2790.0,2,,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
8.0,6.8,53.0,3537.9166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
9.6,7.78,76.9,9157.083333333334,5,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 8
21.0,4.0,81.1,9761.666666666666,10,5.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 4
,,15.8,4113.75,1,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
25.0,4.0,100.0,2708.3333333333335,9,3.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
16.4,4.24,70.3,29635.0,6,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 1
18.5,4.0,74.0,3153.3333333333335,2,2.0,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
14.0,3.7,50.0,3500.0,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
12.0,4.0,48.0,5034.583333333333,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
20.0,4.0,81.0,9516.666666666666,8,5.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 4
17.0,7.0,114.5,4694.166666666667,2,,2.0,nhà biệt thự,đã có sổ,,quận gò vấp
12.6,3.0,38.0,4802.5,2,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
21.0,4.0,81.0,9516.666666666666,10,5.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 4
40.0,5.0,220.0,2083.3333333333335,3,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện nhà bè
8.0,2.6,21.6,5555.416666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 8
15.0,4.0,10.0,1645.8333333333333,1,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,bàn giao thô,huyện hóc môn
8.0,8.0,60.0,6250.0,5,5.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
15.0,3.0,45.0,7407.5,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận gò vấp
8.0,4.0,32.0,4752.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
16.0,4.4,73.0,2848.3333333333335,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
,,41.0,5608.75,2,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,,quận 10
4.65,3.1,14.4,7233.75,2,2.0,,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 5
14.0,5.0,69.0,2596.6666666666665,5,2.0,5.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
18.0,7.0,120.0,5173.75,2,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 7
9.3,3.0,28.0,4017.9166666666665,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,huyện nhà bè
33.0,5.0,150.0,6944.583333333333,6,8.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận tân bình
9.0,3.0,27.5,6439.583333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
27.0,8.6,230.0,2717.5,5,3.0,,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
7.7,3.3,25.0,3500.0,3,,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,huyện nhà bè
,,10.0,4708.333333333333,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 10
10.5,5.0,50.5,5115.416666666667,3,,,"nhà ngõ, hẻm",đã có sổ,,huyện nhà bè
,,26.0,4967.916666666667,2,,1.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
14.0,4.35,60.9,3920.4166666666665,5,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 1
,,35.0,2737.9166666666665,1,1.0,,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 12
20.0,4.0,80.0,7031.25,4,3.0,5.0,nhà phố liền kề,đã có sổ,nội thất cao cấp,quận 7
20.0,5.0,100.0,12500.0,8,5.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận gò vấp
15.0,4.5,65.0,5480.833333333333,4,4.0,4.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận tân bình
15.0,4.4,65.0,4935.833333333333,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
11.0,3.0,33.0,694.5833333333334,1,1.0,1.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,nội thất đầy đủ,huyện củ chi
9.0,3.3,28.0,3839.1666666666665,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
15.0,4.0,60.0,3611.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
12.0,4.0,48.0,4730.833333333333,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 8
26.0,5.0,132.0,8049.166666666667,8,3.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận phú nhuận
15.0,4.0,60.0,2500.0,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
14.0,4.0,64.0,3808.75,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận 6
12.0,3.5,42.0,6250.0,3,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
7.5,4.0,30.0,4027.9166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
10.0,4.0,40.0,5104.166666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
,,17.0,8333.333333333334,2,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
25.0,10.0,186.0,6496.25,11,4.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận 8
8.0,3.0,24.0,4080.0,4,,3.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,huyện nhà bè
12.0,,45.0,5046.25,3,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình thạnh
20.0,4.5,90.0,4861.25,6,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 7
4.6,7.0,32.0,7487.083333333333,3,4.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận bình thạnh
13.6,5.0,68.0,894.5833333333334,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận 8
2.0,5.0,10.0,5041.666666666667,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận phú nhuận
,,53.0,998.3333333333334,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 7
12.2,5.0,61.0,1017.9166666666666,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
19.0,4.2,79.0,6170.833333333333,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 7
10.0,4.0,40.0,6968.75,3,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
13.0,10.0,125.0,2666.6666666666665,8,2.0,7.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 8
25.0,8.0,200.0,2916.6666666666665,6,1.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
15.0,4.0,60.0,4465.416666666667,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận bình tân
11.6,5.0,58.0,984.1666666666666,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
14.0,3.65,52.0,2804.5833333333335,3,,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 7
9.0,5.0,45.0,3796.25,2,,2.0,"nhà ngõ, hẻm",đã có sổ,,huyện nhà bè
12.0,3.5,42.0,5456.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 11
25.0,8.0,182.0,1487.9166666666667,1,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,huyện hóc môn
,,113.0,2360.0,4,,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
13.0,3.6,44.0,2604.1666666666665,2,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 8
8.0,3.0,24.0,3975.8333333333335,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân bình
19.0,6.0,114.0,3432.0833333333335,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận bình tân
9.0,4.0,36.0,3472.0833333333335,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
4.75,4.65,20.55,5880.0,2,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 7
15.0,6.0,90.0,7777.916666666667,4,3.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 7
,,56.0,5208.333333333333,3,,,"nhà ngõ, hẻm",đã có sổ,,quận 3
10.0,8.0,80.0,6406.25,5,5.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
13.0,3.0,39.0,1442.5,2,2.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,huyện nhà bè
13.0,4.0,52.0,8012.916666666667,1,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 8
,,334.0,3617.9166666666665,3,,,"nhà ngõ, hẻm",đã có sổ,,quận 7
18.0,4.0,70.0,8225.0,7,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân bình
19.0,4.1,75.0,8055.416666666667,4,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận gò vấp
16.0,5.0,80.0,463.3333333333333,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
15.0,4.0,57.1,3787.0833333333335,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 12
9.0,3.4,30.0,8819.583333333334,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận phú nhuận
,,65.0,8333.333333333334,4,,,"nhà ngõ, hẻm",đã có sổ,,quận 1
14.3,4.5,64.0,3841.25,5,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
13.6,4.0,54.0,4922.916666666667,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
18.0,4.0,56.0,7068.333333333333,5,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
10.0,3.5,35.0,5892.916666666667,2,,,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
20.0,4.0,80.0,2083.3333333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
20.0,5.0,100.0,5000.0,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
,,33.0,5366.25,3,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
11.0,4.05,44.0,3380.8333333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
8.2,3.0,24.0,4253.333333333333,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 8
16.0,4.4,70.0,5059.583333333333,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
4.0,2.5,39.0,1271.25,2,2.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,bàn giao thô,huyện hóc môn
11.5,4.0,47.0,5496.25,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,quận bình thạnh
,,32.0,3320.4166666666665,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
8.0,4.0,32.0,3320.4166666666665,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 12
7.5,3.5,22.4,6789.583333333333,1,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 10
,4.0,48.0,3359.1666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
11.8,4.08,51.7,3868.3333333333335,2,2.0,,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
20.0,5.5,105.0,2059.5833333333335,5,,,"nhà ngõ, hẻm",đã có sổ,,quận 12
,,38.0,5208.333333333333,3,,,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
,,108.9,1530.4166666666667,6,1.0,6.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,huyện hóc môn
,,60.0,2777.9166666666665,3,,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
4.5,4.1,18.45,21454.583333333332,3,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 1
14.5,4.0,54.0,4938.333333333333,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
19.0,5.1,97.0,1847.0833333333333,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện hóc môn
21.0,7.6,160.0,1614.5833333333333,6,,6.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
,,38.0,5043.75,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 10
20.0,4.0,79.0,2468.3333333333335,3,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 12
20.0,12.0,240.0,6076.25,7,3.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
14.0,4.0,56.0,3087.9166666666665,4,,,nhà phố liền kề,đã có sổ,hoàn thiện cơ bản,quận 12
,,41.0,6504.166666666667,4,4.0,,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 8
,,125.0,2833.3333333333335,3,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
19.0,4.0,74.0,3350.4166666666665,4,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
17.0,4.0,80.0,2552.0833333333335,5,2.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 7
7.0,5.6,43.0,5038.75,3,2.0,,"nhà ngõ, hẻm",đã có sổ,,quận 10
,,38.0,7072.5,2,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận gò vấp
,,52.0,1594.5833333333333,2,1.0,1.0,"nhà ngõ, hẻm",đang chờ sổ,hoàn thiện cơ bản,huyện bình chánh
20.0,5.0,95.0,3815.8333333333335,5,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
20.0,4.0,80.0,500.0,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện bình chánh
21.0,6.0,115.0,3912.9166666666665,11,4.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân phú
11.0,4.0,42.0,2926.6666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,huyện nhà bè
19.0,5.0,95.0,3947.5,5,4.0,4.0,nhà phố liền kề,đã có sổ,bàn giao thô,huyện bình chánh
17.0,3.4,50.0,9166.666666666666,3,5.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 10
20.0,5.0,100.0,500.0,3,1.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,huyện bình chánh
14.0,4.0,56.0,4456.666666666667,4,,5.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
8.65,3.3,28.5,862.5,2,2.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,huyện bình chánh
20.0,5.0,100.0,2291.6666666666665,2,1.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 12
,,26.0,6410.416666666667,3,,,nhà phố liền kề,đã có sổ,,quận 11
18.0,4.5,81.0,2572.0833333333335,2,,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
10.0,4.1,41.0,4065.0,4,,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
16.6,4.0,66.0,6313.333333333333,5,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
20.0,5.0,100.0,354.1666666666667,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,huyện bình chánh
,,60.0,5486.25,5,,,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
8.0,4.0,31.0,4032.0833333333335,2,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
20.0,4.0,80.0,463.3333333333333,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,huyện bình chánh
6.0,3.2,19.2,5316.666666666667,1,2.0,2.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận 4
16.0,4.5,72.0,7349.583333333333,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 6
16.0,8.5,136.0,391.6666666666667,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện bình chánh
15.0,4.0,50.7,1955.8333333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,huyện hóc môn
11.92,3.6,43.0,4554.166666666667,3,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,,quận 4
16.0,4.0,56.0,4166.666666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
,,151.8,4391.666666666667,3,,,nhà biệt thự,đã có sổ,,quận gò vấp
12.0,4.0,48.0,3428.75,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
19.0,8.2,160.0,1036.6666666666667,3,1.0,,"nhà ngõ, hẻm",đã có sổ,,huyện hóc môn
19.0,8.2,160.0,1036.6666666666667,3,1.0,,"nhà ngõ, hẻm",đã có sổ,,huyện hóc môn
30.0,4.2,126.0,2248.75,3,,,"nhà mặt phố, mặt tiền",đã có sổ,,huyện hóc môn
12.0,3.5,33.0,4419.166666666667,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 12
5.0,3.0,15.0,5055.416666666667,1,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
10.0,4.0,40.0,7447.916666666667,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
24.0,8.0,193.0,809.5833333333334,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,huyện củ chi
10.0,4.0,40.0,3593.75,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
21.0,4.05,87.2,1672.5,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,huyện hóc môn
13.0,4.0,51.0,4125.833333333333,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 12
20.0,5.0,100.0,354.1666666666667,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,huyện bình chánh
11.5,4.0,45.0,5231.666666666667,2,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 11
10.0,8.0,60.0,6388.75,2,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận gò vấp
15.0,4.0,60.0,3298.75,4,3.0,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
13.0,3.1,42.0,3918.75,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình thạnh
,,10.0,5625.0,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
22.0,5.0,110.0,10568.333333333334,11,6.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận phú nhuận
15.0,4.0,60.0,3298.75,4,3.0,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
13.0,3.1,42.0,3918.75,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình thạnh
,,10.0,5625.0,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
22.0,5.0,110.0,10568.333333333334,11,6.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận phú nhuận
9.0,5.8,52.0,3565.8333333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
16.0,4.5,75.0,4000.0,4,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
8.0,4.3,34.0,6250.0,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 6
10.0,4.5,45.0,2675.8333333333335,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận bình tân
23.0,8.0,154.0,2218.75,5,1.0,6.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
,,56.0,4315.416666666667,3,,,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
10.0,4.0,40.0,3322.9166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
28.0,8.0,235.0,8847.5,5,3.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận tân bình
9.0,4.0,36.0,7523.333333333333,3,,4.0,"nhà ngõ, hẻm",đã có sổ,,quận 7
