DiaChi,chieuDai,chieuNgang,dienTich,dienTichDat,dienTichSuDung,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,dacDiem,huongCuaChinh,TinhTrangNoiThat,Gia
Lê Trọng Tấn,14 m,4 m,56 m²,56 m²,56 m²,"- 114,29 triệu/m²",4 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"6,4 tỷ"
Số 8,17 m,6.5 m,111 m²,111 m²,111 m²,"- 61,26 triệu/m²",3 phòng,,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"6,8 tỷ"
"Đường Số 4, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",20 m,8 m,160 m²,160 m²,,"- 136,88 triệu/m²",6 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"21,9 tỷ"
"418, Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",12.5 m,4 m,49.5 m²,49.5 m²,188 m²,"- 125,25 triệu/m²",4 phòng,4.0,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"6,2 tỷ"
"Đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",6.5 m,4 m,25 m²,25 m²,52 m²,"- 98,40 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Hoàn thiện cơ bản,"2,46 tỷ"
"Đường số 11, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,48 m²,48 m²,,"- 83,33 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,4 tỷ
"Đường Quốc lộ 1, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,140 m²,"- 90,62 triệu/m²",4 phòng,3.0,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,35 tỷ"
"Đường số 21, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,- 80 triệu/m²,3 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"3,2 tỷ"
"Đường số 13A, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",10 m,3 m,31 m²,31 m²,,"- 90,32 triệu/m²",2 phòng,2.0,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"2,8 tỷ"
"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",17 m,4 m,73 m²,73 m²,,"- 86,30 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,3 tỷ"
"Đường Ấp Chiến lược, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 53,75 triệu/m²",3 phòng,2.0,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,3 tỷ"
"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",,,73 m²,73 m²,,"- 87,67 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,4 tỷ"
18B,11 m,4 m,42 m²,42 m²,42 m²,- 100 triệu/m²,3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,2 tỷ"
"đường số 2, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",12.2 m,4 m,48.7 m²,48.7 m²,,"- 80,08 triệu/m²",3 phòng,3.0,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"3,9 tỷ"
"ĐƯỜNG 10M KINH DƯƠNG VƯƠNG, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",25 m,4 m,100 m²,100 m²,166 m²,- 75 triệu/m²,2 phòng,2.0,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"7,5 tỷ"
"Đường 16A, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,100 m²,"- 81,25 triệu/m²",3 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Nam,Hoàn thiện cơ bản,"4,55 tỷ"
"Đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,180 m²,- 100 triệu/m²,4 phòng,4.0,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"4,8 tỷ"
"Đường Bùi Tư Toàn, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",14.5 m,4 m,58 m²,58 m²,,"- 89,66 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,2 tỷ"
"Đường Tỉnh lộ 10, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,200 m²,"- 85,94 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,5 tỷ"
"Xxxx, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 137,50 triệu/m²",4 phòng,4.0,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,11 tỷ
"Đường số 10, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,"- 96,25 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"3,85 tỷ"
"Đường Hương Lộ 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,56 m²,56 m²,,"- 69,64 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,9 tỷ"
"Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",,,95 m²,95 m²,,"- 68,42 triệu/m²",5 phòng,,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,5 tỷ"
"Đường Số 6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",23.5 m,5 m,118 m²,118 m²,390 m²,"- 84,75 triệu/m²",6 phòng,4.0,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,10 tỷ
"Đường Bình Trị Đông, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",13.4 m,4.3 m,65 m²,65 m²,,"- 93,08 triệu/m²",9 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,05 tỷ"
"Tân Hòa Đông, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",7 m,3 m,21 m²,21 m²,,"- 119,05 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Hoàn thiện cơ bản,"2,5 tỷ"
"Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,296 m²,- 215 triệu/m²,4 phòng,4.0,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,"21,5 tỷ"
"Đường Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,,40 m²,40 m²,,"- 67,50 triệu/m²",3 phòng,,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"2,7 tỷ"
"Hẻm 1768/10/8 Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",30 m,4 m,120 m²,120 m²,120 m²,"- 67,46 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Nam,,"8,095 tỷ"
"Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,40 m²,"- 48,25 triệu/m²",2 phòng,1.0,2 phòng,Nhà phố liền kề,Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"1,93 tỷ"
"Đường số 8, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",15 m,3.5 m,45 m²,45 m²,,"- 87,78 triệu/m²",3 phòng,3.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"3,95 tỷ"
"Đường Tỉnh lộ 10, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,40 m²,"- 73,75 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hiện trạng khác,Đông,Nội thất đầy đủ,"2,95 tỷ"
"37, Đường số 53, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",16 m,5 m,80 m²,80 m²,250 m²,"- 112,50 triệu/m²",4 phòng,4.0,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Nam,Nội thất cao cấp,9 tỷ
"Đường Lê Văn Quới, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",8 m,6 m,48 m²,48 m²,,"- 68,75 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"3,3 tỷ"
"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,200 m²,"- 93,75 triệu/m²",4 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,6 tỷ
"Đường Số 8B, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,300 m²,- 120 triệu/m²,4 phòng,,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,Nội thất đầy đủ,12 tỷ
"Đường Mã Lò, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",9 m,4 m,36 m²,36 m²,80 m²,"- 102,78 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Hiện trạng khác",Đông,Hoàn thiện cơ bản,"3,7 tỷ"
"Đường Số 19A, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",19 m,10 m,190 m²,190 m²,,"- 126,32 triệu/m²",5 phòng,3.0,5 phòng,Nhà biệt thự,Đã có sổ,,,Nội thất cao cấp,24 tỷ
"Số 3, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,,"- 166,67 triệu/m²",4 phòng,4.0,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,,10 tỷ
"Đường số 36, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,170 m²,- 125 triệu/m²,3 phòng,3.0,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"8,5 tỷ"
"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,120 m²,"- 77,50 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Nam,,"4,65 tỷ"
"LÔ TƯ, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",6 m,4 m,22 m²,22 m²,66 m²,"- 105,91 triệu/m²",2 phòng,3.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"2,33 tỷ"
"Đường Số 18b, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",12.5 m,4 m,50 m²,50 m²,200 m²,- 130 triệu/m²,5 phòng,5.0,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,5 tỷ"
"Đường Số 20, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",8 m,3 m,24 m²,24 m²,,"- 104,17 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"2,5 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",11 m,4 m,44 m²,44 m²,120 m²,"- 47,27 triệu/m²",4 phòng,3.0,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"2,08 tỷ"
"Đường Khiếu Năng Tĩnh, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",18.8 m,4.2 m,79 m²,79 m²,303 m²,"- 189,87 triệu/m²",6 phòng,5.0,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,15 tỷ
"Đường Số 6, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",18 m,4 m,72 m²,72 m²,,"- 80,56 triệu/m²",3 phòng,3.0,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"5,8 tỷ"
"Ao Đôi, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",10.5 m,4 m,42 m²,42 m²,42 m²,"- 103,57 triệu/m²",2 phòng,2.0,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"4,35 tỷ"
"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",19 m,5 m,95 m²,95 m²,77 m²,"- 147,37 triệu/m²",2 phòng,2.0,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,14 tỷ
"Đường Bùi Tư Toàn, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,,60 m²,60 m²,,"- 66,67 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,4 tỷ
"Đường Tên Lửa, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",,,37 m²,37 m²,,"- 56,76 triệu/m²",2 phòng,1.0,,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"2,1 tỷ"
"Đường Tỉnh lộ 10, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,136 m²,"- 52,21 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà dính quy hoạch / lộ giới",,Hoàn thiện cơ bản,"3,55 tỷ"
"Hẻm 297, Đường Tân Hòa Đông, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",7 m,3.2 m,22.4 m²,22.4 m²,42 m²,"- 109,38 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,45 tỷ"
39 Đường số 3c,,,55 m²,55 m²,55 m²,"- 32,36 triệu/m²",2 phòng,1.0,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,"1,78 tỷ"
"78, Đường số 25, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,350 m²,- 127 triệu/m²,5 phòng,4.0,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"12,7 tỷ"
"Đường Hương Lộ 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,47 m²,47 m²,47 m²,"- 86,81 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,08 tỷ"
"Đường Số 6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",,,68 m²,68 m²,,"- 52,21 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,55 tỷ"
"Đường số 15, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,60 m²,60 m²,,- 75 triệu/m²,3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,5 tỷ"
"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",,,51 m²,51 m²,,"- 78,24 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,99 tỷ"
"528, Đường SỐ 7, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,205 m²,"- 156,25 triệu/m²",5 phòng,3.0,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Hoàn thiện cơ bản,"12,5 tỷ"
"Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",20 m,5 m,106 m²,106 m²,100 m²,"- 59,43 triệu/m²",2 phòng,3.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Bắc,Nội thất cao cấp,"6,3 tỷ"
"Đường Tỉnh lộ 10, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",10 m,3.5 m,35 m²,35 m²,70 m²,"- 56,57 triệu/m²",2 phòng,1.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất cao cấp,"1,98 tỷ"
"Đường số 11, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,45 m²,45 m²,,- 100 triệu/m²,2 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,"4,5 tỷ"
"., Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,"- 47,50 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"1,9 tỷ"
"Đường Đướng Sồ 18, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,48 m²,48 m²,,"- 103,96 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"4,99 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",11 m,3.4 m,38 m²,38 m²,105 m²,"- 65,79 triệu/m²",4 phòng,2.0,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"2,5 tỷ"
"Đường Tỉnh lộ 10, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,- 50 triệu/m²,2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất cao cấp,2 tỷ
"Đường số 8, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",17 m,6.5 m,110.5 m²,110.5 m²,110.5 m²,"- 58,82 triệu/m²",5 phòng,,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,,"6,5 tỷ"
"31, Đường số 25, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",13 m,8 m,104 m²,104 m²,270 m²,"- 144,23 triệu/m²",5 phòng,3.0,4 phòng,Nhà biệt thự,Đã có sổ,,,Nội thất cao cấp,15 tỷ
"44, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,,- 110 triệu/m²,3 phòng,3.0,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,11 tỷ
"31, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 112,50 triệu/m²",5 phòng,4.0,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,9 tỷ
"Đường số 1, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,,40 m²,40 m²,,"- 123,75 triệu/m²",4 phòng,,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"4,95 tỷ"
"Đường số 8, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,80 m²,80 m²,,"- 98,62 triệu/m²",3 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,,"7,89 tỷ"
"Đường số 24B, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,280 m²,"- 131,25 triệu/m²",4 phòng,4.0,5 phòng,Nhà phố liền kề,Đã có sổ,,Đông,,"10,5 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,6.5 m,134 m²,134 m²,134 m²,"- 41,79 triệu/m²",5 phòng,,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"5,6 tỷ"
"Đường Bình Thành, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,"- 66,25 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Tây,,"2,65 tỷ"
"Đường 26 Tháng 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",22 m,4 m,88 m²,88 m²,88 m²,"- 67,05 triệu/m²",6 phòng,,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"5,9 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",6 m,5 m,30 m²,30 m²,100 m²,"- 62,67 triệu/m²",3 phòng,3.0,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông,Nội thất cao cấp,"1,88 tỷ"
"Đường số 11, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,46 m²,46 m²,,"- 86,96 triệu/m²",2 phòng,2.0,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,4 tỷ
"Đường 11, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,8 m,160 m²,160 m²,480 m²,"- 156,25 triệu/m²",4 phòng,3.0,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Nam,Nội thất cao cấp,25 tỷ
"Số 8, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,80 m²,"- 87,49 triệu/m²",3 phòng,2.0,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"6,999 tỷ"
"Đường số 36, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,,"- 139,71 triệu/m²",3 phòng,,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"9,5 tỷ"
"Đường Chiến Lược, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",11.1 m,4 m,44.4 m²,44.4 m²,,"- 119,14 triệu/m²",4 phòng,4.0,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"5,29 tỷ"
"Đường Chiến Lược, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,180 m²,"- 110,42 triệu/m²",5 phòng,3.0,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"5,3 tỷ"
"Đường số 25, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 118,50 triệu/m²",4 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"9,48 tỷ"
"Đường 32B, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 111,88 triệu/m²",4 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"8,95 tỷ"
"Đường Số 21A, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",22.5 m,4 m,90 m²,90 m²,,"- 102,22 triệu/m²",4 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"9,2 tỷ"
"Đường Số 24A, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4.5 m,90 m²,90 m²,,"- 161,11 triệu/m²",5 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"14,5 tỷ"
"Đường Số 21, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",22.5 m,4 m,90 m²,90 m²,,"- 132,22 triệu/m²",5 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"11,9 tỷ"
"Mã Lò, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,76 m²,"- 92,50 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"3,7 tỷ"
"Đường số 9, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",13 m,4 m,52 m²,52 m²,62 m²,"- 74,04 triệu/m²",1 phòng,2.0,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,85 tỷ"
"Đường Liên khu 5-6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,,"- 91,67 triệu/m²",3 phòng,3.0,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,5 tỷ"
"Đường số 27, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",15 m,5 m,75 m²,75 m²,,"- 81,33 triệu/m²",4 phòng,,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,"6,1 tỷ"
"., Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",8 m,5 m,40 m²,40 m²,,- 65 triệu/m²,3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"2,6 tỷ"
